unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri"F3B6C199-5495-6E40-E053-6C04A8C0B3B4","1567329","2022-02-25","NE1 1EE","O","N","F","","44","CLOTH MARKET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","B","http://landregistry.data.gov.uk/data/ppi/transaction/F3B6C199-5495-6E40-E053-6C04A8C0B3B4/current"
"E7B085FC-E5F1-7E31-E053-6C04A8C0E67F","138000","2022-08-01","NE1 2DD","F","N","L","20","BREAMISH HOUSE, 52","BREAMISH STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/E7B085FC-E5F1-7E31-E053-6C04A8C0E67F/current"
"EED73E76-45F4-6AF3-E053-6C04A8C08ABA","88000","2022-07-28","NE1 2DJ","F","N","L","41","ST. ANNS QUAY, 4","ST ANN'S STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/EED73E76-45F4-6AF3-E053-6C04A8C08ABA/current"
"E53EDD2E-C015-83EC-E053-6B04A8C03A59","240000","2022-04-04","NE1 2DJ","F","N","L","44","ST. ANNS QUAY, 4","ST ANN'S STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","B","http://landregistry.data.gov.uk/data/ppi/transaction/E53EDD2E-C015-83EC-E053-6B04A8C03A59/current"
"F5E8B081-ECB6-3A13-E053-6C04A8C060B7","300000","2022-03-16","NE1 2DQ","F","Y","L","","5","OUSE STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/F5E8B081-ECB6-3A13-E053-6C04A8C060B7/current"
"F5E8B081-ECBF-3A13-E053-6C04A8C060B7","290000","2022-02-18","NE1 2DQ","F","Y","L","","9","OUSE STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/F5E8B081-ECBF-3A13-E053-6C04A8C060B7/current"
"F5E8B081-EA09-3A13-E053-6C04A8C060B7","135000","2022-12-02","NE1 2DZ","F","N","L","","6","BREAMISH QUAYS","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/F5E8B081-EA09-3A13-E053-6C04A8C060B7/current"
"FD226036-A551-4CB7-E053-4804A8C00430","165000","2022-11-18","NE1 2EQ","O","N","L","23","MANOR CHARE APARTMENTS","MANOR CHARE","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","B","http://landregistry.data.gov.uk/data/ppi/transaction/FD226036-A551-4CB7-E053-4804A8C00430/current"
"E2D14906-2A2B-4C2D-E053-6B04A8C0422B","162000","2022-05-16","NE1 2EQ","F","N","L","39","MANOR CHARE APARTMENTS","MANOR CHARE","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/E2D14906-2A2B-4C2D-E053-6B04A8C0422B/current"
"EC7AD09A-56FE-9200-E053-6C04A8C0E306","190000","2022-09-12","NE1 2EQ","F","N","L","47","MANOR CHARE APARTMENTS","MANOR CHARE","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/EC7AD09A-56FE-9200-E053-6C04A8C0E306/current"
"F3B6C198-E285-6E40-E053-6C04A8C0B3B4","116500","2022-11-18","NE1 2EQ","F","N","L","7","MANOR CHARE APARTMENTS","MANOR CHARE","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/F3B6C198-E285-6E40-E053-6C04A8C0B3B4/current"
"FAC30767-9447-5E20-E053-4704A8C004EE","105000","2022-09-13","NE1 2JS","F","N","L","APARTMENT 30","MARCONI HOUSE","MELBOURNE STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/FAC30767-9447-5E20-E053-4704A8C004EE/current"
"DBA933FA-1F27-669D-E053-6B04A8C0AD56","120000","2022-01-05","NE1 2LG","F","N","L","","46A","GIBSON STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/DBA933FA-1F27-669D-E053-6B04A8C0AD56/current"
"E2D14906-2981-4C2D-E053-6B04A8C0422B","267000","2022-05-16","NE1 2PD","F","N","L","41","HIGH QUAY","CITY ROAD","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/E2D14906-2981-4C2D-E053-6B04A8C0422B/current"
"F87E72F9-FCE3-176C-E053-6B04A8C0D2BE","355000","2022-11-30","NE1 2QB","T","N","L","","MEDIA EXCHANGE 2","COQUET STREET","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","B","http://landregistry.data.gov.uk/data/ppi/transaction/F87E72F9-FCE3-176C-E053-6B04A8C0D2BE/current"
"DBA933FA-1C0B-669D-E053-6B04A8C0AD56","97500","2022-03-04","NE1 2QJ","F","N","L","21","ST ANNS CLOSE","","","NEWCASTLE UPON TYNE","NEWCASTLE UPON TYNE","TYNE AND WEAR","A","http://landregistry.data.gov.uk/data/ppi/transaction/DBA933FA-1C0B-669D-E053-6B04A8C0AD56/current"
